"DateTime","Germany, Base","Germany, Peak"
"2002-03-08 00:00:00",20.7,23.74
"2002-03-09 00:00:00",21.23,22.66
"2002-03-10 00:00:00",17.16,19.26
"2002-03-11 00:00:00",22.16,25.13
"2002-03-12 00:00:00",22.15,25.74
"2002-03-13 00:00:00",19.96,22.42
"2002-03-14 00:00:00",21.69,24.67
"2002-03-15 00:00:00",18.28,20.8
"2002-03-16 00:00:00",17.53,19.39
"2002-03-17 00:00:00",14.22,16.36
"2002-03-18 00:00:00",20.77,24.56
"2002-03-19 00:00:00",19.18,24.05
"2002-03-20 00:00:00",19.9,25.09
"2002-03-21 00:00:00",18.59,23.44
"2002-03-22 00:00:00",19.15,22.98
"2002-03-23 00:00:00",14.87,16.8
"2002-03-24 00:00:00",11.36,12.92
"2002-03-25 00:00:00",21.15,26.37
"2002-03-26 00:00:00",24.42,27.25
"2002-03-27 00:00:00",23.98,28.76
"2002-03-28 00:00:00",22.28,27.03
"2002-03-29 00:00:00",16.27,15.9
"2002-03-30 00:00:00",14.89,17.46
"2002-03-31 00:00:00",10.76,10.8
"2002-04-01 00:00:00",7.94,7.06
"2002-04-02 00:00:00",20.14,24.73
"2002-04-03 00:00:00",18.95,21.42
"2002-04-04 00:00:00",20.59,23.4
"2002-04-05 00:00:00",19.16,20.15
"2002-04-06 00:00:00",19.4,20
"2002-04-07 00:00:00",15.31,15.47
"2002-04-08 00:00:00",27.99,33.38
"2002-04-09 00:00:00",25.02,29.15
"2002-04-10 00:00:00",25.71,29.23
"2002-04-11 00:00:00",29.03,34.29
"2002-04-12 00:00:00",27.43,30.78
"2002-04-13 00:00:00",17.92,21.92
"2002-04-14 00:00:00",15.51,16.71
"2002-04-15 00:00:00",27.37,33.75
"2002-04-16 00:00:00",30.54,39.36
"2002-04-17 00:00:00",30.4,34.95
"2002-04-18 00:00:00",27.89,33.47
"2002-04-19 00:00:00",25.75,29.15
"2002-04-20 00:00:00",22.84,25.53
"2002-04-21 00:00:00",15.45,15.61
"2002-04-22 00:00:00",24.18,29.29
"2002-04-23 00:00:00",26.76,32.66
"2002-04-24 00:00:00",27.97,37
"2002-04-25 00:00:00",24.35,27.89
"2002-04-26 00:00:00",19.74,25.03
"2002-04-27 00:00:00",14.56,17.44
"2002-04-28 00:00:00",11.52,13.81
"2002-04-29 00:00:00",21.36,26.17
"2002-04-30 00:00:00",20.21,23.92
"2002-05-01 00:00:00",11.83,11.08
"2002-05-02 00:00:00",24.36,30.47
"2002-05-03 00:00:00",22.84,27.35
"2002-05-04 00:00:00",17.86,22.14
"2002-05-05 00:00:00",12.54,15.51
"2002-05-06 00:00:00",21,27.65
"2002-05-07 00:00:00",21.74,26.44
"2002-05-08 00:00:00",19.53,22.04
"2002-05-09 00:00:00",11.84,12.81
"2002-05-10 00:00:00",17.24,21.49
"2002-05-11 00:00:00",14.83,18.66
"2002-05-12 00:00:00",12.61,14.43
"2002-05-13 00:00:00",22.9,29.9
"2002-05-14 00:00:00",20.42,24.7
"2002-05-15 00:00:00",19.17,23.42
"2002-05-16 00:00:00",21.45,27.78
"2002-05-17 00:00:00",18.03,20.46
"2002-05-18 00:00:00",14.58,16.42
"2002-05-19 00:00:00",8.34,10.21
"2002-05-20 00:00:00",9.55,10.9
"2002-05-21 00:00:00",19.84,26.93
"2002-05-22 00:00:00",18.86,23.26
"2002-05-23 00:00:00",22.68,29.95
"2002-05-24 00:00:00",18.32,25.01
"2002-05-25 00:00:00",12.74,15.74
"2002-05-26 00:00:00",10.05,12.45
"2002-05-27 00:00:00",20.95,28.65
"2002-05-28 00:00:00",25.25,34.5
"2002-05-29 00:00:00",22.94,30.46
"2002-05-30 00:00:00",15.94,18.42
"2002-05-31 00:00:00",16.16,20.67
"2002-06-01 00:00:00",15.65,19.01
"2002-06-02 00:00:00",10.1,12.94
"2002-06-03 00:00:00",20.74,26
"2002-06-04 00:00:00",35.57,53.67
"2002-06-05 00:00:00",18.79,23.44
"2002-06-06 00:00:00",24.83,36.02
"2002-06-07 00:00:00",20.25,28.09
"2002-06-08 00:00:00",13.58,16.23
"2002-06-09 00:00:00",8.74,11.63
"2002-06-10 00:00:00",24.72,35.27
"2002-06-11 00:00:00",26.87,34.61
"2002-06-12 00:00:00",26.55,35.51
"2002-06-13 00:00:00",24.66,32.19
"2002-06-14 00:00:00",25.58,32.62
"2002-06-15 00:00:00",17.54,19
"2002-06-16 00:00:00",13.04,15.19
"2002-06-17 00:00:00",32.57,50.32
"2002-06-18 00:00:00",26.51,35.93
"2002-06-19 00:00:00",51.19,85.57
"2002-06-20 00:00:00",44.7,70.29
"2002-06-21 00:00:00",29.22,40.42
"2002-06-22 00:00:00",17.01,19.86
"2002-06-23 00:00:00",13.63,15.8
"2002-06-24 00:00:00",28.94,41.61
"2002-06-25 00:00:00",30.41,45.59
"2002-06-26 00:00:00",25.68,36.02
"2002-06-27 00:00:00",23.49,29.95
"2002-06-28 00:00:00",19.02,23.19
"2002-06-29 00:00:00",11.77,15.48
"2002-06-30 00:00:00",12.66,15.63
"2002-07-01 00:00:00",52.09,74.99
"2002-07-02 00:00:00",27.71,35.68
"2002-07-03 00:00:00",54.09,89.81
"2002-07-04 00:00:00",30.64,42.82
"2002-07-05 00:00:00",30.08,45.24
"2002-07-06 00:00:00",18.33,22.11
"2002-07-07 00:00:00",11.82,14.29
"2002-07-08 00:00:00",23.97,33.27
"2002-07-09 00:00:00",48.01,76.85
"2002-07-10 00:00:00",23.94,32.05
"2002-07-11 00:00:00",20.32,23.82
"2002-07-12 00:00:00",22.24,27.01
"2002-07-13 00:00:00",17.46,20.65
"2002-07-14 00:00:00",12.36,15.36
"2002-07-15 00:00:00",20.54,25.48
"2002-07-16 00:00:00",24.51,33.76
"2002-07-17 00:00:00",22.09,29.14
"2002-07-18 00:00:00",16.86,22.86
"2002-07-19 00:00:00",17.82,23.47
"2002-07-20 00:00:00",13.49,16.37
"2002-07-21 00:00:00",9.72,13.02
"2002-07-22 00:00:00",22.05,29.49
"2002-07-23 00:00:00",18.21,24.01
"2002-07-24 00:00:00",20.09,26.34
"2002-07-25 00:00:00",19.82,25.46
"2002-07-26 00:00:00",21.97,27.02
"2002-07-27 00:00:00",15.54,18.7
"2002-07-28 00:00:00",10.92,14.06
"2002-07-29 00:00:00",19.67,25.49
"2002-07-30 00:00:00",25.04,31.1
"2002-07-31 00:00:00",25.85,36.69
"2002-08-01 00:00:00",20.45,25.95
"2002-08-02 00:00:00",17.87,22.36
"2002-08-03 00:00:00",16.33,18.69
"2002-08-04 00:00:00",11.89,14.92
"2002-08-05 00:00:00",20.37,28.01
"2002-08-06 00:00:00",22.62,28.28
"2002-08-07 00:00:00",20.53,27.11
"2002-08-08 00:00:00",20.32,27.4
"2002-08-09 00:00:00",20.14,25.68
"2002-08-10 00:00:00",16.59,19.53
"2002-08-11 00:00:00",13.33,16.22
"2002-08-12 00:00:00",21.52,28.53
"2002-08-13 00:00:00",25.46,36.61
"2002-08-14 00:00:00",25.03,32.93
"2002-08-15 00:00:00",29.75,37.93
"2002-08-16 00:00:00",21.91,27.01
"2002-08-17 00:00:00",14,17.42
"2002-08-18 00:00:00",10.4,14.16
"2002-08-19 00:00:00",19.06,24.93
"2002-08-20 00:00:00",23.21,28.88
"2002-08-21 00:00:00",28.28,37.57
"2002-08-22 00:00:00",29.05,36.91
"2002-08-23 00:00:00",29.39,38.02
"2002-08-24 00:00:00",22.61,27.6
"2002-08-25 00:00:00",16.64,19.2
"2002-08-26 00:00:00",25.49,32.66
"2002-08-27 00:00:00",39.32,55.21
"2002-08-28 00:00:00",33.39,43.92
"2002-08-29 00:00:00",49.77,75.4
"2002-08-30 00:00:00",31.92,39.19
"2002-08-31 00:00:00",19.77,22.53
"2002-09-01 00:00:00",17.67,19.92
"2002-09-02 00:00:00",37.67,52.53
"2002-09-03 00:00:00",39.35,57.06
"2002-09-04 00:00:00",23.81,28.8
"2002-09-05 00:00:00",29.66,39.64
"2002-09-06 00:00:00",29.34,36.57
"2002-09-07 00:00:00",26.33,31.91
"2002-09-08 00:00:00",18.26,21.39
"2002-09-09 00:00:00",29.36,38.26
"2002-09-10 00:00:00",29.2,38.85
"2002-09-11 00:00:00",32.31,43.39
"2002-09-12 00:00:00",29.34,38.15
"2002-09-13 00:00:00",29.17,37.43
"2002-09-14 00:00:00",17.34,19.34
"2002-09-15 00:00:00",14.32,17.2
"2002-09-16 00:00:00",26.98,34.83
"2002-09-17 00:00:00",31.87,40.75
"2002-09-18 00:00:00",31.31,39.14
"2002-09-19 00:00:00",40.11,50.35
"2002-09-20 00:00:00",33.44,41.09
"2002-09-21 00:00:00",23.94,28.57
"2002-09-22 00:00:00",19.71,24.18
"2002-09-23 00:00:00",31.69,41.17
"2002-09-24 00:00:00",30.23,38.13
"2002-09-25 00:00:00",32.1,41.03
"2002-09-26 00:00:00",32.19,39.36
"2002-09-27 00:00:00",37.94,49.5
"2002-09-28 00:00:00",17.87,19.13
"2002-09-29 00:00:00",14.27,16.62
"2002-09-30 00:00:00",28.55,36.77
"2002-10-01 00:00:00",30.81,40.11
"2002-10-02 00:00:00",32.17,39.71
"2002-10-03 00:00:00",20.84,23.34
"2002-10-04 00:00:00",26.03,34.89
"2002-10-05 00:00:00",17.27,19.4
"2002-10-06 00:00:00",12.78,14.88
"2002-10-07 00:00:00",23.04,29.96
"2002-10-08 00:00:00",25.82,31.6
"2002-10-09 00:00:00",27.31,32.56
"2002-10-10 00:00:00",25.27,31.55
"2002-10-11 00:00:00",18.9,22.12
"2002-10-12 00:00:00",17.94,20.78
"2002-10-13 00:00:00",13.96,16.19
"2002-10-14 00:00:00",23.66,30.46
"2002-10-15 00:00:00",27.87,34.73
"2002-10-16 00:00:00",25.38,30.83
"2002-10-17 00:00:00",26.22,32.09
"2002-10-18 00:00:00",23.48,30.42
"2002-10-19 00:00:00",19.29,22.78
"2002-10-20 00:00:00",15.02,17.44
"2002-10-21 00:00:00",24.76,32.64
"2002-10-22 00:00:00",24.43,32.67
"2002-10-23 00:00:00",19.08,25.14
"2002-10-24 00:00:00",23.32,30.8
"2002-10-25 00:00:00",22.28,28.06
"2002-10-26 00:00:00",14.42,17.13
"2002-10-27 00:00:00",10.9,15.37
"2002-10-28 00:00:00",22.14,30.78
"2002-10-29 00:00:00",27.19,35.12
"2002-10-30 00:00:00",32.29,38.76
"2002-10-31 00:00:00",28.55,35.37
"2002-11-01 00:00:00",18.08,19.97
"2002-11-02 00:00:00",18.04,23.75
"2002-11-03 00:00:00",8.75,12.04
"2002-11-04 00:00:00",21.32,29.75
"2002-11-05 00:00:00",27.6,38.03
"2002-11-06 00:00:00",26.42,33.64
"2002-11-07 00:00:00",30.93,38.24
"2002-11-08 00:00:00",23.16,28.83
"2002-11-09 00:00:00",15.66,20.53
"2002-11-10 00:00:00",10.45,13.25
"2002-11-11 00:00:00",20.23,28.99
"2002-11-12 00:00:00",22.81,30.6
"2002-11-13 00:00:00",28.93,38.33
"2002-11-14 00:00:00",24.4,32.73
"2002-11-15 00:00:00",20.81,25.51
"2002-11-16 00:00:00",14.17,19.17
"2002-11-17 00:00:00",7.69,10.45
"2002-11-18 00:00:00",18.74,26.7
"2002-11-19 00:00:00",19.68,27
"2002-11-20 00:00:00",19.07,25.83
"2002-11-21 00:00:00",19.97,26.92
"2002-11-22 00:00:00",18.83,24.51
"2002-11-23 00:00:00",17.71,20.52
"2002-11-24 00:00:00",10.43,12.36
"2002-11-25 00:00:00",17.7,24.01
"2002-11-26 00:00:00",22.89,30.72
"2002-11-27 00:00:00",19.67,27.6
"2002-11-28 00:00:00",24.38,33.48
"2002-11-29 00:00:00",19.84,25.98
"2002-11-30 00:00:00",17.62,21.48
"2002-12-01 00:00:00",10.51,12.54
"2002-12-02 00:00:00",22.98,32.48
"2002-12-03 00:00:00",27.84,35.83
"2002-12-04 00:00:00",29.14,38.94
"2002-12-05 00:00:00",26.81,34.88
"2002-12-06 00:00:00",23.92,28.09
"2002-12-07 00:00:00",14.53,19.1
"2002-12-08 00:00:00",11.07,12.86
"2002-12-09 00:00:00",26.4,34.05
"2002-12-10 00:00:00",36.5,44.55
"2002-12-11 00:00:00",38.78,49.22
"2002-12-12 00:00:00",40.05,52.57
"2002-12-13 00:00:00",39.04,46.53
"2002-12-14 00:00:00",21.02,22.33
"2002-12-15 00:00:00",13.75,15.58
"2002-12-16 00:00:00",33.79,45.86
"2002-12-17 00:00:00",37.45,50.95
"2002-12-18 00:00:00",30.21,39.23
"2002-12-19 00:00:00",32.03,41.26
"2002-12-20 00:00:00",27,32.11
"2002-12-21 00:00:00",28.6,34.54
"2002-12-22 00:00:00",14.31,17.09
"2002-12-23 00:00:00",14.78,19.2
"2002-12-24 00:00:00",3.42,4.76
"2002-12-25 00:00:00",4.35,5.17
"2002-12-26 00:00:00",4.41,4.14
"2002-12-27 00:00:00",12.4,15.86
"2002-12-28 00:00:00",17.22,20.76
"2002-12-29 00:00:00",10.81,13.19
"2002-12-30 00:00:00",14.76,19.4
"2002-12-31 00:00:00",8.2,8.89
"2003-01-01 00:00:00",6.86,5.27
"2003-01-02 00:00:00",19.44,27.35
"2003-01-03 00:00:00",15.43,21.71
"2003-01-04 00:00:00",17.47,23.08
"2003-01-05 00:00:00",13.69,16.63
"2003-01-06 00:00:00",15.29,18.02
"2003-01-07 00:00:00",163.46,277.64
"2003-01-08 00:00:00",39.26,47.19
"2003-01-09 00:00:00",39.02,46.37
"2003-01-10 00:00:00",43.29,52.44
"2003-01-11 00:00:00",25.11,28.03
"2003-01-12 00:00:00",15.76,18.74
"2003-01-13 00:00:00",38.48,57.98
"2003-01-14 00:00:00",30.9,39.56
"2003-01-15 00:00:00",23.15,32.6
"2003-01-16 00:00:00",18.69,24.33
"2003-01-17 00:00:00",23.67,28.05
"2003-01-18 00:00:00",22.15,26.43
"2003-01-19 00:00:00",17.86,21.22
"2003-01-20 00:00:00",27.14,35.43
"2003-01-21 00:00:00",29.15,37.69
"2003-01-22 00:00:00",26.67,33.19
"2003-01-23 00:00:00",29.5,38.35
"2003-01-24 00:00:00",29.05,34.32
"2003-01-25 00:00:00",21.02,24.4
"2003-01-26 00:00:00",15.45,18.06
"2003-01-27 00:00:00",25.44,32.67
"2003-01-28 00:00:00",19.49,24.92
"2003-01-29 00:00:00",28.66,36.52
"2003-01-30 00:00:00",30.2,38.77
"2003-01-31 00:00:00",30.65,36.74
"2003-02-01 00:00:00",25.72,28.1
"2003-02-02 00:00:00",19.4,20.91
"2003-02-03 00:00:00",35.72,47.29
"2003-02-04 00:00:00",32.14,39.58
"2003-02-05 00:00:00",37.57,47.77
"2003-02-06 00:00:00",35.46,43.48
"2003-02-07 00:00:00",32.39,37.08
"2003-02-08 00:00:00",22.42,25.11
"2003-02-09 00:00:00",13.99,15.85
"2003-02-10 00:00:00",28.73,36.35
"2003-02-11 00:00:00",35.57,43.11
"2003-02-12 00:00:00",38.59,47.72
"2003-02-13 00:00:00",40.26,49.38
"2003-02-14 00:00:00",42.57,52.36
"2003-02-15 00:00:00",26.79,28.21
"2003-02-16 00:00:00",19.76,20.79
"2003-02-17 00:00:00",39.14,47.94
"2003-02-18 00:00:00",50.22,63.74
"2003-02-19 00:00:00",60.64,75.49
"2003-02-20 00:00:00",48.19,62.8
"2003-02-21 00:00:00",33.68,38.52
"2003-02-22 00:00:00",29.5,32.59
"2003-02-23 00:00:00",21.33,22.02
"2003-02-24 00:00:00",38.51,46.27
"2003-02-25 00:00:00",44.46,53.33
"2003-02-26 00:00:00",37.35,44.66
"2003-02-27 00:00:00",40.67,51.05
"2003-02-28 00:00:00",35.43,43.5
"2003-03-01 00:00:00",28.2,33.1
"2003-03-02 00:00:00",17.27,19.69
"2003-03-03 00:00:00",31.81,40.23
"2003-03-04 00:00:00",31.56,37.23
"2003-03-05 00:00:00",37.93,48.6
"2003-03-06 00:00:00",28.85,33.71
"2003-03-07 00:00:00",30.87,36.81
"2003-03-08 00:00:00",21.44,23.93
"2003-03-09 00:00:00",13.04,14.33
"2003-03-10 00:00:00",30.03,37.87
"2003-03-11 00:00:00",31.08,37.32
"2003-03-12 00:00:00",29,35.64
"2003-03-13 00:00:00",29.97,36.86
"2003-03-14 00:00:00",31.87,38.82
"2003-03-15 00:00:00",25.3,27.9
"2003-03-16 00:00:00",16.87,18.01
"2003-03-17 00:00:00",30.26,36.89
"2003-03-18 00:00:00",33.33,39.34
"2003-03-19 00:00:00",31.38,36.31
"2003-03-20 00:00:00",31.35,36.33
"2003-03-21 00:00:00",30.14,34.6
"2003-03-22 00:00:00",24.38,25.55
"2003-03-23 00:00:00",16.95,17.86
"2003-03-24 00:00:00",29.11,34.51
"2003-03-25 00:00:00",30.71,34.42
"2003-03-26 00:00:00",30.81,37.72
"2003-03-27 00:00:00",27.64,32.12
"2003-03-28 00:00:00",27.39,31.72
"2003-03-29 00:00:00",18.05,20.07
"2003-03-30 00:00:00",10.42,10.08
"2003-03-31 00:00:00",22.56,27.94
"2003-04-01 00:00:00",23.86,26.74
"2003-04-02 00:00:00",26.37,30.54
"2003-04-03 00:00:00",27.01,33.81
"2003-04-04 00:00:00",24.09,27.08
"2003-04-05 00:00:00",16.96,17.13
"2003-04-06 00:00:00",13.48,13.23
"2003-04-07 00:00:00",26.67,31.68
"2003-04-08 00:00:00",29.28,33.43
"2003-04-09 00:00:00",34.45,38.76
"2003-04-10 00:00:00",39.87,48.85
"2003-04-11 00:00:00",35.24,40.2
"2003-04-12 00:00:00",24.6,28.53
"2003-04-13 00:00:00",17.31,17.72
"2003-04-14 00:00:00",29.27,35.24
"2003-04-15 00:00:00",29.74,33.85
"2003-04-16 00:00:00",28.39,34.51
"2003-04-17 00:00:00",28.32,33.34
"2003-04-18 00:00:00",15.92,15.64
"2003-04-19 00:00:00",16.18,18.24
"2003-04-20 00:00:00",10.68,11.53
"2003-04-21 00:00:00",9.65,9.05
"2003-04-22 00:00:00",23.84,30.15
"2003-04-23 00:00:00",27.32,33.08
"2003-04-24 00:00:00",26.82,32.16
"2003-04-25 00:00:00",22.69,26.85
"2003-04-26 00:00:00",20.98,24.34
"2003-04-27 00:00:00",13.09,13.14
"2003-04-28 00:00:00",26.75,32.8
"2003-04-29 00:00:00",23.99,28.23
"2003-04-30 00:00:00",22.21,25.73
"2003-05-01 00:00:00",3.09,0.76
"2003-05-02 00:00:00",17.69,23.03
"2003-05-03 00:00:00",9.58,11.66
"2003-05-04 00:00:00",8.9,9.97
"2003-05-05 00:00:00",23.62,30.83
"2003-05-06 00:00:00",25.14,31.89
"2003-05-07 00:00:00",25.42,32.07
"2003-05-08 00:00:00",27.19,34.2
"2003-05-09 00:00:00",22.69,27.75
"2003-05-10 00:00:00",18.12,21.28
"2003-05-11 00:00:00",11.36,13.39
"2003-05-12 00:00:00",22.32,29.44
"2003-05-13 00:00:00",30.29,37.91
"2003-05-14 00:00:00",28.76,36.52
"2003-05-15 00:00:00",23.41,28.77
"2003-05-16 00:00:00",25.55,33
"2003-05-17 00:00:00",18.17,20.71
"2003-05-18 00:00:00",12.73,14.1
"2003-05-19 00:00:00",26.71,34.46
"2003-05-20 00:00:00",26.91,33.96
"2003-05-21 00:00:00",25.35,32.17
"2003-05-22 00:00:00",30.18,39.85
"2003-05-23 00:00:00",25.94,32.36
"2003-05-24 00:00:00",17.38,19.69
"2003-05-25 00:00:00",15.13,16.99
"2003-05-26 00:00:00",25.88,34.5
"2003-05-27 00:00:00",28.85,37.3
"2003-05-28 00:00:00",31.1,42.91
"2003-05-29 00:00:00",10.13,8.68
"2003-05-30 00:00:00",17.3,21.76
"2003-05-31 00:00:00",19.08,24.52
"2003-06-01 00:00:00",13.52,15.69
"2003-06-02 00:00:00",30.89,41.81
"2003-06-03 00:00:00",31.89,42.83
"2003-06-04 00:00:00",37.38,52.53
"2003-06-05 00:00:00",33.84,49.35
"2003-06-06 00:00:00",32.73,43.19
"2003-06-07 00:00:00",18.51,21.15
"2003-06-08 00:00:00",13.21,16.12
"2003-06-09 00:00:00",10.21,10.99
"2003-06-10 00:00:00",29.45,42.42
"2003-06-11 00:00:00",32.16,42.68
"2003-06-12 00:00:00",36.22,52.33
"2003-06-13 00:00:00",24.39,30.32
"2003-06-14 00:00:00",22.63,26.75
"2003-06-15 00:00:00",14.45,16.47
"2003-06-16 00:00:00",36.25,53
"2003-06-17 00:00:00",44.27,66.57
"2003-06-18 00:00:00",38.63,54.27
"2003-06-19 00:00:00",17.12,20.88
"2003-06-20 00:00:00",15.42,19.29
"2003-06-21 00:00:00",17.32,20.17
"2003-06-22 00:00:00",15.01,17.24
"2003-06-23 00:00:00",32.64,44.31
"2003-06-24 00:00:00",36.32,52.24
"2003-06-25 00:00:00",57.58,90.89
"2003-06-26 00:00:00",52.46,81.67
"2003-06-27 00:00:00",46.61,69.46
"2003-06-28 00:00:00",21.58,24.93
"2003-06-29 00:00:00",16.01,18.61
"2003-06-30 00:00:00",42.78,63.56
"2003-07-01 00:00:00",31.61,35.11
"2003-07-02 00:00:00",31.62,38.48
"2003-07-03 00:00:00",31.35,40.52
"2003-07-04 00:00:00",23.9,28.94
"2003-07-05 00:00:00",25.01,28.3
"2003-07-06 00:00:00",17.12,18.77
"2003-07-07 00:00:00",29.22,37.93
"2003-07-08 00:00:00",30.56,38.58
"2003-07-09 00:00:00",37.81,52.17
"2003-07-10 00:00:00",31.14,42.11
"2003-07-11 00:00:00",31.87,42.04
"2003-07-12 00:00:00",16.99,18.43
"2003-07-13 00:00:00",17.53,20.4
"2003-07-14 00:00:00",36.98,49.09
"2003-07-15 00:00:00",102.39,174.86
"2003-07-16 00:00:00",54.24,80.04
"2003-07-17 00:00:00",48.03,68.32
"2003-07-18 00:00:00",34.38,44.36
"2003-07-19 00:00:00",26.28,31.01
"2003-07-20 00:00:00",17.76,19.99
"2003-07-21 00:00:00",50.23,73.68
"2003-07-22 00:00:00",78.78,130.47
"2003-07-23 00:00:00",67.2,109.64
"2003-07-24 00:00:00",45.19,60.67
"2003-07-25 00:00:00",36.97,46.2
"2003-07-26 00:00:00",26.72,31.94
"2003-07-27 00:00:00",18.59,21.62
"2003-07-28 00:00:00",32.03,39.84
"2003-07-29 00:00:00",27.55,34.31
"2003-07-30 00:00:00",26.03,33.21
"2003-07-31 00:00:00",27.83,31.92
"2003-08-01 00:00:00",23.31,27.69
"2003-08-02 00:00:00",17.76,18.21
"2003-08-03 00:00:00",15.51,17.4
"2003-08-04 00:00:00",28.15,37.19
"2003-08-05 00:00:00",34.83,46.97
"2003-08-06 00:00:00",43.44,60.4
"2003-08-07 00:00:00",73.17,115.94
"2003-08-08 00:00:00",41.11,56.15
"2003-08-09 00:00:00",24.7,29.57
"2003-08-10 00:00:00",18.2,20.27
"2003-08-11 00:00:00",56.36,88.6
"2003-08-12 00:00:00",50.35,72.63
"2003-08-13 00:00:00",36.27,47.51
"2003-08-14 00:00:00",34.1,43.19
"2003-08-15 00:00:00",25.62,32.99
"2003-08-16 00:00:00",28.71,34.04
"2003-08-17 00:00:00",20.9,23.13
"2003-08-18 00:00:00",37.47,49.16
"2003-08-19 00:00:00",31.37,39.16
"2003-08-20 00:00:00",30.89,38.92
"2003-08-21 00:00:00",32.46,39.18
"2003-08-22 00:00:00",30.16,37.45
"2003-08-23 00:00:00",19.58,22.69
"2003-08-24 00:00:00",18.24,20.99
"2003-08-25 00:00:00",31.11,40.19
"2003-08-26 00:00:00",33.1,42.67
"2003-08-27 00:00:00",30.55,41.4
"2003-08-28 00:00:00",33.26,42.5
"2003-08-29 00:00:00",29.74,36.41
"2003-08-30 00:00:00",22.15,24.73
"2003-08-31 00:00:00",17.39,20.1
"2003-09-01 00:00:00",28.83,39.92
"2003-09-02 00:00:00",23.86,28.41
"2003-09-03 00:00:00",27.35,32.91
"2003-09-04 00:00:00",28.6,34
"2003-09-05 00:00:00",30.13,34.96
"2003-09-06 00:00:00",24.12,27
"2003-09-07 00:00:00",18.05,20.05
"2003-09-08 00:00:00",29.06,35.71
"2003-09-09 00:00:00",33.31,42.65
"2003-09-10 00:00:00",31.17,38.09
"2003-09-11 00:00:00",32.27,40.18
"2003-09-12 00:00:00",31.14,39.11
"2003-09-13 00:00:00",25.11,29.29
"2003-09-14 00:00:00",19.29,21.51
"2003-09-15 00:00:00",32.3,41.68
"2003-09-16 00:00:00",28.96,35.25
"2003-09-17 00:00:00",29.97,37.87
"2003-09-18 00:00:00",31.02,37.69
"2003-09-19 00:00:00",31.34,38.07
"2003-09-20 00:00:00",23.7,25.35
"2003-09-21 00:00:00",17.57,18.93
"2003-09-22 00:00:00",32.46,40.66
"2003-09-23 00:00:00",36.15,46.28
"2003-09-24 00:00:00",36.93,44.81
"2003-09-25 00:00:00",37.54,44.53
"2003-09-26 00:00:00",34.59,39.89
"2003-09-27 00:00:00",24.81,26.47
"2003-09-28 00:00:00",20.18,21.45
"2003-09-29 00:00:00",37.25,46.99
"2003-09-30 00:00:00",38.21,47.81
"2003-10-01 00:00:00",39.36,47.74
"2003-10-02 00:00:00",41.67,52.32
"2003-10-03 00:00:00",31.35,38.52
"2003-10-04 00:00:00",27.35,31.3
"2003-10-05 00:00:00",20.77,24.42
"2003-10-06 00:00:00",35.78,44.66
"2003-10-07 00:00:00",28.11,36.2
"2003-10-08 00:00:00",32.47,38.59
"2003-10-09 00:00:00",25.87,33.65
"2003-10-10 00:00:00",30.06,35
"2003-10-11 00:00:00",11.43,14.94
"2003-10-12 00:00:00",13.37,15.92
"2003-10-13 00:00:00",28.44,36.46
"2003-10-14 00:00:00",33.9,38.81
"2003-10-15 00:00:00",33.96,41.64
"2003-10-16 00:00:00",34.85,40.9
"2003-10-17 00:00:00",34.09,39.28
"2003-10-18 00:00:00",28.11,28.47
"2003-10-19 00:00:00",20.16,21.29
"2003-10-20 00:00:00",35.05,43.43
"2003-10-21 00:00:00",42.1,54.74
"2003-10-22 00:00:00",44.86,57.02
"2003-10-23 00:00:00",44.48,59.11
"2003-10-24 00:00:00",46.7,60.2
"2003-10-25 00:00:00",34.31,37.97
"2003-10-26 00:00:00",24.61,26.44
"2003-10-27 00:00:00",54.55,75.29
"2003-10-28 00:00:00",52.09,69.88
"2003-10-29 00:00:00",45.5,56.07
"2003-10-30 00:00:00",45.68,58.94
"2003-10-31 00:00:00",33.12,37.58
"2003-11-01 00:00:00",20.88,25.69
"2003-11-02 00:00:00",16.7,20.6
"2003-11-03 00:00:00",33.73,43.49
"2003-11-04 00:00:00",24.08,30.86
"2003-11-05 00:00:00",34.04,38.94
"2003-11-06 00:00:00",35.66,40.84
"2003-11-07 00:00:00",34.8,41.45
"2003-11-08 00:00:00",28.7,32.8
"2003-11-09 00:00:00",19.5,22.3
"2003-11-10 00:00:00",33.29,41.16
"2003-11-11 00:00:00",35,38.53
"2003-11-12 00:00:00",36.92,45.15
"2003-11-13 00:00:00",38.62,45.86
"2003-11-14 00:00:00",44.02,52.8
"2003-11-15 00:00:00",29.75,33.85
"2003-11-16 00:00:00",22.1,24.23
"2003-11-17 00:00:00",37.99,47.24
"2003-11-18 00:00:00",35.28,43.18
"2003-11-19 00:00:00",30.91,38.32
"2003-11-20 00:00:00",34.56,42.58
"2003-11-21 00:00:00",34.9,40.54
"2003-11-22 00:00:00",25.24,28.61
"2003-11-23 00:00:00",18.47,22.23
"2003-11-24 00:00:00",34.46,44.04
"2003-11-25 00:00:00",35.43,43.38
"2003-11-26 00:00:00",36.21,45.27
"2003-11-27 00:00:00",37.07,46.65
"2003-11-28 00:00:00",36.41,43.83
"2003-11-29 00:00:00",27.13,31.86
"2003-11-30 00:00:00",17.7,21.64
"2003-12-01 00:00:00",35.02,44.17
"2003-12-02 00:00:00",33.11,41.69
"2003-12-03 00:00:00",39.79,48.39
